Date,ARE,AMT,AIV,AVB,BXP,CBRE,CCI,DLR,DRE,EQIX,EQR,ESS,EXR,FRT,PEAK,HST,IRM,KIM,MAA,PLD,PSA,O,REG,SBAC,UDR,VTR,VNO,WELL,WY
2017-09-25,107.62,128.34,3.98,158.80,109.31,37.40,89.36,102.01,25.97,410.99,59.05,229.22,71.10,110.72,23.73,16.07,31.34,15.92,94.60,58.59,189.75,50.05,54.93,140.16,33.82,55.68,64.04,60.72,30.00
2017-09-26,107.95,127.44,3.96,158.61,110.31,37.72,88.86,101.18,25.60,408.37,59.01,228.63,70.82,110.97,23.63,16.19,30.78,16.39,94.77,58.26,189.68,50.40,55.25,141.10,33.79,55.29,64.75,61.15,29.92
2017-09-27,106.50,125.87,3.89,157.78,109.48,37.90,89.23,102.93,25.37,415.43,58.64,225.50,69.63,109.99,23.33,16.23,29.81,15.78,93.84,57.58,187.78,49.51,54.17,141.67,33.57,54.41,64.66,59.53,29.99
2017-09-28,107.21,127.77,3.91,159.44,110.11,37.87,89.72,103.74,25.68,415.23,58.84,228.55,70.56,110.41,23.49,16.36,30.32,15.83,93.78,58.16,188.46,49.95,54.42,142.44,33.76,54.67,65.04,60.10,30.18
2017-09-29,108.57,128.31,3.91,159.28,110.20,37.88,89.22,105.68,25.56,419.54,58.92,229.44,71.31,110.20,23.47,16.36,30.42,15.89,94.57,58.08,189.56,49.59,54.33,142.73,33.74,54.43,64.68,59.84,30.20
2017-10-02,108.36,127.54,3.93,158.54,109.35,38.22,88.96,105.79,25.68,417.82,58.62,227.95,71.02,110.04,22.53,16.30,30.69,15.74,94.85,58.20,189.82,49.48,54.38,141.56,33.69,53.40,64.79,59.22,30.28
2017-10-03,108.53,128.29,3.92,158.63,109.74,38.33,88.93,104.04,25.73,415.83,58.58,229.13,70.51,110.55,22.77,16.14,30.46,15.75,94.84,58.29,188.61,49.47,54.63,142.45,33.68,53.22,65.03,59.13,30.28
2017-10-04,109.52,130.34,3.97,160.69,110.94,38.63,90.93,104.54,25.81,416.40,59.45,232.63,71.02,111.01,22.82,16.10,30.51,15.84,95.46,58.65,189.45,49.55,55.06,145.86,34.06,53.19,65.34,58.44,30.45
2017-10-05,109.86,130.72,3.99,161.08,112.16,38.75,90.64,105.75,25.72,418.71,59.49,232.18,71.79,111.86,22.89,16.21,30.50,15.90,95.79,59.10,189.28,49.45,55.26,145.52,34.20,52.91,65.74,58.34,30.36
2017-10-06,109.92,130.59,3.96,159.71,113.83,38.84,90.60,105.58,25.73,421.91,59.36,232.13,71.72,111.50,22.70,16.23,29.81,15.75,95.50,59.05,189.05,48.97,54.56,145.97,34.13,52.94,65.70,58.20,30.35
2017-10-09,110.39,129.49,3.99,159.57,114.05,38.81,91.13,106.24,25.74,424.25,59.37,232.66,71.40,111.88,22.63,16.27,29.96,15.79,95.86,59.34,189.42,49.02,54.85,146.37,34.31,52.91,65.46,58.11,30.28
2017-10-10,111.16,128.69,3.99,159.35,113.99,39.06,90.66,106.96,25.63,424.79,59.34,233.67,71.56,112.45,22.30,16.41,30.34,16.04,96.02,59.23,188.70,49.09,55.67,147.06,34.56,52.87,66.41,57.91,30.45
2017-10-11,111.80,129.48,4.01,160.67,115.05,39.23,91.21,107.72,25.66,431.45,59.40,233.29,71.89,113.40,22.32,16.52,30.45,16.01,96.27,59.03,190.17,49.14,55.97,149.96,34.53,52.69,66.77,57.85,30.52
2017-10-12,112.82,131.45,4.04,161.55,114.80,39.28,92.01,109.63,25.76,436.83,60.08,235.82,72.82,114.01,22.29,17.16,31.13,15.89,96.92,59.56,192.06,49.21,56.08,150.82,34.82,52.72,66.95,57.91,30.69
2017-10-13,112.85,131.40,3.99,161.23,115.06,39.59,91.47,108.76,25.75,435.06,60.31,236.47,73.80,115.05,22.24,17.26,31.17,16.04,97.03,59.68,193.61,49.31,56.63,149.55,34.88,52.95,67.22,58.07,30.97
2017-10-16,112.71,131.04,3.95,159.98,115.14,39.52,90.89,108.72,25.67,433.68,60.12,235.75,73.05,114.28,22.11,17.16,31.13,15.88,95.93,59.49,192.72,49.34,56.25,147.74,34.67,52.77,66.41,57.96,31.07
2017-10-17,113.25,130.61,3.95,160.71,114.85,39.66,90.47,109.60,25.68,433.90,59.77,236.07,73.33,115.01,22.33,17.11,31.36,15.88,95.58,58.86,191.23,49.50,56.98,147.10,34.68,52.82,65.86,58.06,31.08
2017-10-18,112.41,129.06,3.94,160.76,113.60,39.96,90.10,110.61,25.84,442.97,59.62,235.92,73.09,114.03,22.32,17.56,31.89,15.81,94.39,59.77,190.16,48.81,56.71,146.04,34.48,52.91,64.79,58.16,31.26
2017-10-19,112.58,129.92,3.94,161.23,110.88,40.01,92.11,110.64,25.61,442.33,59.03,234.77,72.90,112.88,22.23,17.54,32.03,15.72,93.74,59.08,190.64,48.74,56.38,146.64,34.45,52.67,62.98,58.05,31.22
2017-10-20,111.58,130.55,3.93,161.75,110.25,40.24,93.69,110.20,25.59,440.65,59.11,234.23,72.96,111.61,22.23,17.22,32.00,15.47,93.49,58.98,190.53,48.16,55.74,146.53,34.36,52.65,62.68,58.05,31.31
2017-10-23,111.30,130.25,3.94,162.46,110.20,39.60,92.77,107.37,25.49,431.29,59.58,234.50,73.05,112.33,21.91,17.10,31.32,15.56,93.13,59.00,190.26,48.10,55.82,146.63,34.48,52.23,62.74,57.47,30.90
2017-10-24,111.40,129.58,3.90,160.25,108.89,39.52,92.86,108.23,25.40,435.21,58.79,232.61,71.75,110.81,21.62,17.39,31.20,15.44,92.91,58.61,186.12,47.65,55.49,146.87,34.01,51.67,61.96,56.92,30.94
2017-10-25,111.36,128.92,3.90,161.12,108.96,39.00,92.92,109.83,25.53,430.47,59.77,232.69,71.96,109.36,21.39,17.12,31.13,15.24,92.96,58.60,186.02,47.23,55.11,145.13,34.18,51.40,61.26,56.37,30.77
2017-10-26,111.09,129.97,3.87,161.28,108.77,39.59,92.08,103.43,25.37,426.96,60.01,234.51,70.22,108.00,21.26,17.16,31.01,15.11,88.95,58.82,180.90,46.34,54.63,145.20,34.21,51.06,61.40,55.99,30.95
2017-10-27,111.48,130.52,3.96,162.16,108.72,39.37,92.09,104.09,25.38,429.13,60.46,237.00,71.65,107.75,21.57,17.20,31.28,15.14,89.69,59.21,183.28,46.76,54.75,145.37,34.44,52.23,61.35,57.19,31.51
2017-10-30,111.08,134.12,3.94,162.38,108.35,39.24,94.69,105.02,25.17,432.16,59.89,235.55,72.35,107.33,21.59,17.07,31.36,15.19,90.97,58.65,184.92,46.97,54.51,148.79,34.49,52.86,60.90,57.23,31.60
2017-10-31,113.13,134.87,3.93,161.88,108.68,39.32,95.56,105.78,25.26,435.70,60.11,237.02,72.80,106.92,21.79,17.30,31.28,14.97,91.29,59.11,183.59,46.72,53.90,155.73,34.69,52.44,62.98,57.02,31.86
2017-11-01,114.27,132.19,3.96,163.72,109.40,39.25,93.83,104.44,25.46,439.05,60.60,237.11,72.81,107.97,21.94,17.45,31.13,15.29,91.97,59.49,182.94,46.95,54.40,151.18,34.97,52.71,62.77,57.07,31.78
2017-11-02,113.67,133.72,3.89,161.00,110.11,39.21,94.93,106.07,25.46,459.37,59.74,229.26,74.16,113.65,22.73,17.22,31.19,15.63,91.13,60.35,184.54,47.81,57.17,154.66,34.10,53.35,62.29,57.66,31.60
2017-11-03,114.35,133.40,3.95,162.45,108.23,39.90,95.05,106.33,25.56,457.47,60.96,229.39,75.88,112.28,23.21,17.37,31.37,15.31,92.22,60.65,185.11,48.03,56.14,153.11,34.41,53.57,62.13,58.03,31.69
2017-11-06,114.69,140.96,3.99,163.72,110.70,40.75,99.78,108.80,25.65,462.14,61.85,229.24,76.75,112.60,22.95,17.51,31.78,15.35,93.01,60.90,185.42,48.10,56.26,162.91,34.78,53.56,62.98,58.65,31.64
2017-11-07,115.04,141.43,4.01,164.05,111.38,40.88,99.74,108.97,25.70,458.79,62.16,230.31,76.45,114.10,23.09,17.51,31.75,15.51,93.68,60.89,187.34,48.94,57.15,164.13,35.14,53.76,62.74,59.16,31.94
2017-11-08,115.20,143.37,4.05,166.66,111.87,41.00,101.76,110.30,25.75,463.42,62.89,233.73,76.74,114.33,23.08,17.86,31.88,15.61,94.20,61.07,188.85,48.89,57.59,167.94,35.82,54.03,62.97,59.30,32.31
2017-11-09,115.08,142.52,4.04,167.36,113.01,40.81,101.29,109.17,25.66,455.78,62.45,232.07,76.24,116.61,23.11,17.69,31.77,15.72,94.20,60.85,187.24,48.97,58.08,167.95,35.62,54.16,63.84,58.89,32.18
2017-11-10,115.57,141.32,4.03,167.08,112.87,41.53,101.09,107.93,25.68,453.29,61.89,231.56,76.73,117.12,23.10,17.68,31.79,15.79,94.08,60.61,187.37,48.98,58.19,167.40,35.54,54.25,64.14,58.75,32.07
2017-11-13,115.55,140.85,4.06,167.93,112.94,42.18,100.75,109.58,25.82,455.09,62.69,233.59,77.51,116.12,23.28,17.72,32.05,15.62,94.57,61.39,188.90,49.33,58.86,163.68,35.72,54.65,64.44,58.93,31.91
2017-11-14,115.24,140.34,4.04,167.39,111.91,42.18,100.98,109.60,25.83,454.08,62.54,231.96,77.04,116.94,23.11,17.67,32.06,15.60,92.71,61.50,188.61,49.53,59.06,164.01,35.77,54.36,64.59,58.73,32.12
2017-11-15,113.06,139.81,3.98,164.88,111.34,42.64,100.44,107.30,25.63,447.82,61.69,227.74,76.44,116.74,23.01,17.48,31.69,15.75,91.16,60.03,186.07,49.16,59.03,163.78,35.24,53.80,65.00,58.43,32.43
2017-11-16,115.16,139.31,4.02,166.13,112.27,42.99,99.16,107.41,25.91,448.45,61.86,229.35,77.81,117.02,22.95,17.67,31.92,15.91,92.00,61.37,189.28,49.17,59.37,163.16,35.34,53.91,65.16,58.60,32.43
2017-11-17,115.18,136.94,3.98,164.59,112.14,42.78,98.18,105.48,25.75,446.29,61.05,226.56,77.81,117.55,22.92,17.60,31.88,15.95,91.30,60.68,187.66,49.16,59.49,163.69,35.03,53.82,64.98,58.62,32.19
2017-11-20,115.22,137.27,3.98,164.21,111.72,42.80,98.59,104.86,25.82,445.43,60.70,225.99,77.94,116.43,22.92,17.43,32.00,15.65,91.68,60.81,187.01,48.85,59.31,164.16,35.23,53.70,64.69,58.59,32.04
2017-11-21,116.78,137.61,4.04,165.17,112.28,42.82,100.05,105.63,26.17,447.67,60.86,227.70,78.22,116.75,22.92,17.51,32.33,15.45,93.29,61.69,187.19,49.22,59.86,166.29,35.55,53.75,65.01,58.90,32.04
2017-11-22,115.86,136.41,4.02,164.80,112.11,42.49,99.81,104.68,26.09,445.88,60.89,225.77,78.00,116.89,22.84,17.50,32.17,15.48,92.87,61.22,187.17,49.00,59.73,165.44,35.47,53.69,65.10,58.80,32.11
2017-11-24,115.71,138.28,4.03,164.82,112.25,42.83,100.59,104.97,26.03,447.49,60.96,226.13,77.97,117.04,22.99,17.52,32.40,15.50,92.91,61.38,188.50,49.09,59.86,168.16,35.48,54.06,64.59,58.87,32.09
2017-11-27,116.11,139.15,4.00,163.22,112.31,42.47,101.10,105.44,25.97,452.07,60.44,223.64,77.98,115.95,22.82,17.34,31.67,15.00,92.13,61.20,190.39,48.94,59.51,170.77,35.33,53.37,64.71,58.19,31.53
2017-11-28,114.87,139.54,3.97,161.82,111.83,42.75,101.31,105.86,25.90,451.15,59.79,222.88,76.03,116.33,22.70,17.22,31.81,15.09,91.76,61.04,185.52,48.64,60.02,170.51,35.27,53.16,65.08,57.89,31.66
2017-11-29,115.87,137.34,3.99,162.51,112.15,42.99,100.72,104.48,25.59,442.06,59.64,223.70,75.90,117.20,23.00,17.40,31.68,15.23,91.20,60.53,186.25,48.29,60.02,168.20,35.20,53.55,65.26,58.03,31.38
2017-11-30,115.96,135.12,3.97,161.88,112.45,43.36,100.84,104.22,25.89,438.45,59.71,223.08,76.16,117.29,22.61,17.51,31.96,15.27,91.37,60.62,188.79,48.32,59.86,168.19,35.18,53.50,65.84,58.18,31.68
2017-12-01,117.44,134.82,3.96,161.88,114.02,43.19,100.44,106.11,26.03,442.85,59.45,223.12,76.02,117.59,22.80,17.26,31.86,15.25,91.73,60.58,187.86,48.54,60.08,167.60,35.08,54.16,66.10,58.62,31.70
2017-12-04,117.75,130.46,3.95,161.69,114.65,43.37,97.83,98.77,25.63,417.48,59.25,222.44,75.71,118.50,22.58,17.57,31.69,15.74,91.44,60.35,186.00,48.36,60.55,160.71,35.14,52.50,65.59,57.90,31.46
2017-12-05,115.01,132.14,3.90,159.63,112.54,43.61,97.10,100.94,25.18,420.61,58.54,219.46,75.73,116.70,22.71,17.45,31.55,15.23,90.45,58.98,186.95,48.25,59.84,162.36,34.70,52.43,65.24,57.03,31.51
2017-12-06,115.76,133.12,3.92,160.14,112.47,43.55,97.43,100.60,25.20,424.99,58.44,218.53,76.23,115.41,22.75,17.35,31.33,14.87,91.27,59.23,187.62,47.80,59.44,164.87,34.77,52.64,64.82,57.17,31.56
2017-12-07,116.97,135.28,3.95,160.65,111.16,43.82,97.91,101.94,25.57,430.21,58.22,217.31,76.07,115.19,22.89,17.38,31.27,14.97,91.22,60.24,184.55,47.91,59.54,165.15,34.73,53.09,64.52,57.09,31.90
2017-12-08,118.64,133.75,3.97,162.67,111.80,43.62,97.72,102.53,25.69,427.02,58.81,220.66,76.98,115.59,22.90,17.55,31.37,15.08,91.99,60.55,186.77,48.57,59.65,163.67,34.91,52.91,65.31,57.20,31.73
2017-12-11,118.81,135.23,3.98,163.20,112.15,43.35,98.98,102.66,25.50,424.37,58.91,225.04,78.36,115.15,22.85,17.54,31.82,14.93,91.76,60.16,187.51,48.43,59.74,165.08,35.09,52.92,65.32,56.86,31.73
2017-12-12,119.92,134.72,3.95,163.94,113.16,43.33,98.96,102.62,25.59,424.97,59.25,225.03,78.39,115.78,23.21,17.56,29.56,15.18,92.66,60.56,189.34,48.71,60.54,164.15,35.21,53.34,65.92,57.03,31.90
2017-12-13,119.70,134.93,3.95,162.75,113.33,43.20,99.39,102.98,25.51,425.98,58.65,223.97,78.16,116.55,23.06,17.56,29.98,15.18,91.49,60.19,190.09,49.69,60.69,163.91,34.91,53.38,65.67,57.28,32.02
2017-12-14,120.36,134.84,3.95,162.81,113.64,42.58,99.65,103.78,25.59,434.54,58.44,224.89,77.96,115.98,22.93,17.50,30.14,15.14,91.38,60.32,188.71,49.78,61.08,164.28,34.97,53.04,65.72,57.17,31.92
2017-12-15,121.23,134.02,3.94,162.17,116.06,43.25,99.68,103.05,25.60,432.18,58.68,225.61,78.83,117.11,22.94,17.82,29.92,15.23,91.96,60.79,189.19,50.16,61.79,162.18,35.20,53.70,66.03,57.74,32.09
2017-12-18,122.32,134.09,3.98,162.89,117.45,44.20,98.77,102.73,25.63,430.26,58.62,225.68,78.85,118.78,23.07,18.21,30.13,15.54,91.83,60.68,189.67,50.51,62.12,160.30,35.21,53.81,67.38,58.08,32.24
2017-12-19,120.10,133.17,3.89,158.65,115.55,43.50,97.79,100.64,25.10,423.37,57.46,219.31,77.60,117.13,22.32,17.94,30.14,15.09,88.75,58.40,186.20,49.24,60.91,156.54,34.11,51.67,66.32,55.61,31.77
2017-12-20,117.39,131.60,3.89,158.56,114.66,43.27,97.20,99.42,24.87,422.13,57.02,217.04,77.12,115.79,22.10,17.74,29.52,14.86,88.73,58.09,183.46,48.59,60.03,156.53,34.01,50.72,65.16,54.91,31.72
2017-12-21,117.57,131.06,3.88,156.72,113.85,43.32,97.46,98.42,24.66,420.89,56.65,214.57,76.68,114.73,21.89,17.74,29.50,14.80,88.10,58.06,182.18,48.28,59.76,156.39,33.70,50.01,65.43,54.75,31.53
2017-12-22,118.15,132.05,3.89,159.01,114.20,43.37,97.79,99.92,24.72,421.56,57.02,216.21,77.53,115.68,21.95,17.82,29.91,14.86,88.97,58.81,184.19,48.80,60.10,158.75,34.13,50.26,65.48,54.68,31.29
2017-12-26,118.99,132.28,3.90,159.79,115.24,43.56,98.17,100.47,24.78,421.65,57.28,217.27,78.14,117.13,22.19,17.85,29.91,15.04,89.33,58.80,186.04,49.13,60.63,158.35,34.28,50.29,65.80,54.76,31.39
2017-12-27,119.76,133.55,3.90,159.41,115.77,43.76,98.59,101.29,24.96,426.36,57.27,217.87,78.69,118.25,22.12,17.83,29.74,15.04,89.26,59.23,187.15,49.56,60.92,159.78,34.31,50.26,65.96,54.57,31.43
2017-12-28,120.07,134.83,3.92,160.70,116.27,43.95,98.94,102.67,25.12,429.59,57.42,219.18,79.01,118.54,22.26,18.02,30.16,15.14,89.70,59.67,187.12,49.91,61.28,161.50,34.54,50.50,66.22,54.96,31.57
2017-12-29,120.00,134.60,3.93,160.55,117.34,43.31,100.01,102.55,25.04,427.81,57.44,219.59,78.73,118.72,22.30,17.78,29.96,15.19,89.70,59.44,186.90,50.01,61.07,161.86,34.45,50.82,66.32,55.00,31.57
2018-01-02,119.39,133.15,3.91,159.49,116.67,43.82,98.13,101.43,24.75,421.86,57.20,218.42,77.14,119.56,22.16,17.86,29.87,15.17,88.84,58.98,184.51,49.66,61.38,159.15,34.04,50.61,65.59,55.23,31.61
2018-01-03,118.83,133.67,3.92,159.99,116.73,44.19,97.72,102.36,24.67,423.81,57.50,220.66,77.30,119.11,22.15,17.80,29.46,15.07,88.74,58.87,184.91,49.53,60.95,161.14,34.29,50.91,65.40,55.32,31.89
2018-01-04,116.46,131.71,3.85,157.13,114.14,44.05,96.59,101.09,24.20,422.83,56.51,217.18,75.89,114.90,21.60,17.75,29.32,14.80,86.15,57.69,181.64,48.46,58.96,160.26,33.59,49.67,63.45,54.13,31.63
2018-01-05,116.70,132.56,3.83,156.81,115.39,44.27,97.32,101.74,24.35,424.29,56.47,217.77,75.53,114.74,21.39,17.79,29.22,14.82,85.76,57.64,180.57,48.42,58.94,161.37,33.55,49.41,63.99,53.79,31.58
2018-01-08,116.96,133.98,3.86,156.93,114.37,44.84,97.61,102.77,24.37,432.51,56.84,216.67,76.68,116.12,21.40,18.27,29.41,14.90,86.06,58.32,182.01,48.49,59.42,161.39,33.64,49.50,63.26,53.98,31.79
2018-01-09,116.08,133.07,3.78,155.74,113.17,45.15,97.01,101.38,24.14,430.41,56.16,214.95,74.82,112.13,20.95,18.31,29.25,14.42,84.75,57.73,179.88,47.58,58.17,162.05,33.31,48.85,62.54,52.93,31.57
2018-01-10,115.12,129.83,3.73,153.84,112.49,44.27,94.52,98.62,23.81,418.16,55.36,211.27,74.15,110.70,20.83,18.50,29.02,14.34,83.76,56.61,175.38,46.54,57.68,159.41,32.84,48.13,61.63,52.36,31.19
2018-01-11,114.96,127.34,3.68,152.77,111.78,45.12,93.41,97.18,23.59,410.98,54.91,211.47,74.05,110.13,20.67,18.43,29.05,14.24,82.94,56.80,175.39,46.73,56.82,156.05,32.54,47.62,61.82,51.90,31.33
2018-01-12,114.97,125.48,3.65,151.39,110.39,44.89,93.31,95.24,23.66,411.51,54.42,206.61,74.05,109.78,20.22,18.24,28.76,14.03,82.26,56.99,173.09,46.24,56.55,154.51,32.20,46.43,61.01,51.03,31.57
2018-01-16,114.80,127.96,3.66,152.11,109.70,44.65,94.88,96.77,23.74,422.97,54.65,207.07,74.46,109.10,20.28,18.20,28.77,13.85,83.06,57.26,173.27,46.43,56.19,158.38,32.53,46.17,60.40,51.11,31.13
2018-01-17,115.32,128.91,3.69,152.90,110.55,44.99,95.52,96.35,23.96,417.12,54.81,206.85,75.14,109.77,20.28,18.75,28.85,13.90,83.66,57.92,175.00,46.70,56.68,159.99,32.54,46.56,60.48,51.84,31.53
2018-01-18,115.21,127.54,3.65,150.99,109.36,45.19,95.59,96.30,23.37,412.92,54.45,204.34,74.45,109.10,19.95,18.36,28.03,13.79,82.46,56.60,172.82,46.27,56.18,160.16,32.36,46.05,60.51,51.14,31.61
2018-01-19,115.74,129.84,3.65,151.81,110.05,45.88,96.71,96.61,23.60,413.34,54.47,203.45,75.30,109.60,20.03,18.56,28.18,13.74,83.34,56.92,173.10,46.61,56.29,164.27,32.44,46.13,60.90,51.14,32.06
2018-01-22,117.00,131.37,3.72,153.07,111.42,45.73,97.57,98.44,23.91,411.60,55.11,206.16,76.66,111.17,20.22,18.64,28.44,13.88,84.00,58.15,173.29,47.24,56.77,166.11,32.79,46.14,62.02,51.17,32.22
2018-01-23,117.32,133.21,3.81,155.40,112.04,45.95,99.40,100.04,24.11,417.22,55.66,210.92,78.07,111.50,20.76,19.08,28.87,13.90,85.58,59.86,177.15,47.83,57.01,166.70,33.40,47.38,62.34,52.03,32.78
2018-01-24,116.35,133.74,3.79,154.60,111.22,45.21,98.73,99.80,23.95,416.56,55.34,210.66,77.01,110.14,20.70,19.07,28.41,13.67,85.23,59.41,174.31,47.37,56.76,167.40,33.21,47.33,61.70,52.22,33.66
2018-01-25,116.67,134.88,3.80,153.14,110.71,45.81,97.85,100.31,23.94,414.55,55.13,210.40,76.52,110.09,20.85,18.96,28.44,13.55,85.13,59.17,172.21,47.75,56.60,168.72,33.12,47.77,61.27,52.47,33.78
2018-01-26,116.21,136.92,3.79,153.06,110.97,46.21,99.67,100.52,24.01,416.83,55.43,209.10,75.81,109.39,20.72,19.03,28.40,13.39,85.14,59.33,172.46,47.55,55.75,170.70,32.93,47.33,61.24,52.26,33.89
2018-01-29,114.41,136.17,3.73,151.40,109.50,46.34,98.95,96.67,23.74,410.76,55.13,207.19,74.53,108.27,20.53,18.77,27.06,13.34,84.00,58.41,172.18,46.53,55.23,167.96,32.51,47.02,60.88,51.34,33.19
2018-01-30,115.55,136.94,3.68,150.16,107.77,45.66,99.13,95.94,23.65,414.91,54.56,206.29,74.64,106.83,20.16,18.66,26.94,13.06,83.74,57.96,173.13,46.01,54.58,168.15,32.37,46.28,60.07,50.48,32.94
2018-01-31,119.18,139.35,3.76,153.34,111.64,45.69,101.59,100.79,24.31,429.67,55.49,211.96,75.16,107.98,20.59,18.60,27.82,13.32,85.91,59.99,175.06,46.85,55.53,172.90,32.94,47.40,61.34,51.72,33.61
2018-02-01,115.07,138.74,3.67,147.68,107.56,45.81,101.86,97.22,24.82,419.61,54.34,206.68,73.88,105.25,20.16,18.43,27.49,12.86,82.65,58.71,170.79,45.44,53.57,173.12,31.84,46.07,60.32,50.06,33.27
2018-02-02,114.05,137.01,3.65,147.54,107.70,44.11,100.99,96.98,24.65,412.83,54.00,205.05,73.68,103.28,20.40,18.01,26.73,12.45,82.60,58.81,170.19,45.14,53.07,171.62,31.74,46.01,60.18,50.41,31.95
2018-02-05,110.16,134.01,3.57,143.10,103.55,41.78,99.56,93.93,23.57,405.71,52.29,198.32,71.91,100.58,19.88,17.33,25.99,12.27,80.08,56.40,165.42,44.13,51.45,166.72,30.82,44.78,57.83,48.76,31.15
2018-02-06,108.93,132.24,3.57,144.20,104.07,42.53,97.79,94.09,23.49,406.69,51.98,199.08,71.78,100.31,20.06,17.40,26.29,12.28,80.34,55.97,165.80,44.10,51.01,164.47,30.94,45.04,58.01,49.34,31.05
2018-02-07,109.31,132.08,3.53,142.43,104.09,42.54,97.97,93.79,23.35,402.19,51.21,198.16,72.40,99.52,19.99,17.42,26.35,12.16,79.21,55.32,165.75,43.09,50.78,164.98,30.48,44.86,57.59,48.77,30.91
2018-02-08,105.29,126.02,3.44,139.43,101.15,41.92,93.52,89.10,22.57,386.99,49.77,198.59,69.83,96.64,19.36,16.80,25.47,11.73,76.92,53.75,161.41,41.89,49.06,158.38,29.69,43.12,56.63,47.15,30.09
2018-02-09,108.47,128.36,3.54,143.63,104.10,41.90,93.57,92.02,23.35,401.93,51.03,207.38,72.37,98.25,19.85,17.49,26.28,11.87,79.05,55.58,167.37,43.07,50.05,158.26,30.47,43.69,57.92,47.85,30.26
2018-02-12,109.42,128.53,3.53,142.86,103.91,43.15,94.69,94.58,23.28,407.26,50.99,207.29,72.74,98.54,19.54,17.40,26.44,11.99,79.04,55.42,167.96,42.88,50.55,158.16,30.42,42.73,57.85,47.55,30.77
2018-02-13,110.60,128.60,3.53,143.44,104.85,44.14,95.82,94.64,23.58,411.79,51.33,207.69,74.34,98.56,19.50,17.49,26.63,12.00,79.26,56.35,169.20,43.15,50.79,159.94,30.66,42.95,57.73,48.26,30.63
2018-02-14,110.32,127.82,3.48,143.01,104.20,45.04,94.92,94.78,23.68,411.39,51.04,204.48,73.05,99.06,18.92,17.59,26.36,11.94,79.14,55.78,167.03,42.36,50.90,161.07,30.47,42.02,56.55,47.45,31.30
2018-02-15,111.87,128.52,3.58,144.97,105.95,44.93,96.97,94.94,23.78,384.47,52.16,208.86,74.28,100.20,19.38,17.52,26.78,12.28,80.15,56.58,170.34,43.40,51.06,165.56,31.02,42.88,57.46,48.34,31.30
2018-02-16,112.71,132.10,3.61,146.29,107.97,45.20,98.31,92.02,24.01,380.69,52.21,208.95,74.00,102.30,19.71,17.81,26.34,12.72,79.95,57.11,168.80,44.00,51.73,167.57,31.21,43.52,57.90,48.89,31.50
2018-02-20,111.16,131.37,3.55,144.36,107.74,44.90,97.81,89.66,23.63,374.21,51.92,205.10,72.70,102.40,19.51,17.48,25.51,12.77,79.50,56.42,166.61,43.51,51.75,168.16,30.88,42.57,57.58,48.02,31.29
2018-02-21,108.83,129.67,3.45,140.40,104.55,44.48,96.21,88.19,23.02,363.34,50.32,200.29,73.37,99.32,18.95,17.22,24.99,12.29,77.03,55.20,170.58,42.62,50.57,167.94,29.96,41.78,55.78,47.31,31.13
2018-02-22,110.24,131.12,3.48,141.39,106.91,44.78,97.71,90.78,23.10,368.56,50.59,201.60,76.01,101.97,19.03,17.12,25.08,12.55,77.39,55.23,172.72,43.42,51.94,169.55,30.16,42.06,56.93,47.09,31.21
2018-02-23,112.70,133.85,3.53,143.99,109.17,45.95,99.50,92.02,23.63,374.89,51.33,206.77,77.96,103.63,19.44,17.21,25.38,12.77,79.32,56.44,174.99,44.21,52.59,171.34,30.79,42.77,57.91,47.68,31.70
2018-02-26,113.37,134.67,3.54,144.11,109.58,46.64,100.49,91.46,23.57,374.26,51.46,206.62,78.02,104.55,19.51,17.02,25.37,12.97,79.06,56.49,175.17,44.57,52.88,171.14,30.79,42.96,58.27,47.67,31.93
2018-02-27,111.04,132.74,3.49,140.45,107.85,47.07,99.42,90.30,23.03,371.44,50.29,201.82,76.42,101.44,18.91,16.56,24.66,12.43,77.10,55.62,172.52,43.48,51.61,161.70,30.28,41.42,56.82,45.76,31.57
2018-02-28,111.47,131.45,3.51,140.40,107.27,46.75,99.15,90.61,22.98,372.29,50.65,203.64,76.57,101.85,18.81,16.63,24.98,12.52,77.31,55.91,173.88,43.51,51.79,155.82,30.32,40.92,56.88,46.00,31.37
2018-03-01,112.66,127.71,3.50,139.53,106.49,46.40,95.56,89.04,22.96,366.77,50.73,203.76,77.30,103.64,19.06,16.49,25.12,12.69,77.39,55.95,175.38,43.89,51.99,153.54,30.39,41.98,56.73,46.13,31.05
2018-03-02,113.48,126.42,3.49,138.49,107.33,46.10,94.20,88.43,22.81,362.53,50.40,202.17,76.57,104.01,18.98,16.52,25.05,12.80,77.18,55.49,174.38,44.00,52.52,151.50,30.10,42.22,56.81,46.38,31.31
2018-03-05,114.85,129.07,3.52,140.45,109.52,46.75,97.04,90.36,23.17,368.88,50.86,205.35,77.62,104.15,19.35,16.23,25.49,12.67,78.15,56.29,176.49,44.51,52.33,155.24,30.36,42.99,57.52,47.38,30.73
2018-03-06,115.24,131.03,3.51,140.34,110.19,46.96,97.05,91.10,23.13,371.83,51.24,209.30,77.65,104.55,19.38,16.30,25.72,12.52,77.67,56.76,177.21,44.71,52.54,155.06,30.55,42.72,57.85,46.32,30.93
