Date,ATVI,GOOGL,GOOG,T,CHTR,CMCSA,DISCA,DISCK,DISH,EA,FB,FOXA,FOX,IPG,LYV,NFLX,NWSA,TMUS,TTWO,DIS,TWTR,VZ,VIAC
2020-06-10,73.82,1464.70,1465.85,30.48,533.81,40.72,23.17,20.83,33.33,124.64,236.73,29.89,29.48,18.20,52.48,434.48,12.31,105.79,137.31,122.18,35.14,56.20,23.40
2020-06-11,71.28,1401.90,1403.84,28.61,517.17,38.65,22.34,19.99,31.46,122.26,224.43,27.83,27.39,16.64,47.74,425.56,11.34,100.89,134.92,112.64,33.03,54.65,23.00
2020-06-12,71.68,1412.92,1413.18,28.93,522.57,38.85,22.07,19.70,32.70,121.81,228.58,28.06,27.72,16.85,49.12,418.07,11.64,102.31,134.00,115.49,33.40,54.73,22.56
2020-06-15,73.19,1420.74,1419.85,28.93,526.02,39.22,22.75,20.21,34.04,126.35,232.50,29.05,28.62,17.25,49.40,425.50,11.71,104.68,137.15,117.08,34.11,54.36,24.52
2020-06-16,73.00,1446.47,1442.72,29.19,532.45,39.14,22.26,20.03,35.24,125.56,235.65,28.08,27.79,17.40,49.20,436.13,11.86,102.89,135.67,118.44,34.63,55.10,23.83
2020-06-17,75.53,1452.54,1451.12,28.70,534.23,38.62,22.17,20.00,35.29,127.94,235.53,27.84,27.53,17.03,48.00,447.77,12.22,102.63,138.92,117.65,34.34,54.84,22.95
2020-06-18,76.01,1434.12,1435.96,28.78,535.11,38.83,22.52,20.33,36.89,129.18,235.94,28.76,28.42,17.12,48.32,449.87,11.85,106.39,141.25,118.37,34.03,55.08,24.14
2020-06-19,76.58,1424.64,1431.72,28.75,536.67,38.50,22.15,20.14,35.45,130.02,238.79,28.09,27.59,16.64,46.51,453.72,11.78,106.90,142.61,114.35,33.41,54.37,23.34
2020-06-22,76.12,1450.66,1451.86,28.56,527.67,37.85,21.84,19.88,35.26,129.55,239.22,27.88,27.37,16.33,45.78,468.04,11.88,106.60,141.14,115.92,33.47,53.89,23.14
2020-06-23,76.45,1463.98,1464.41,28.69,521.04,38.60,22.16,20.06,35.16,130.43,242.24,28.03,27.58,16.81,46.88,466.26,11.92,107.16,143.37,116.59,32.91,53.19,23.36
2020-06-24,75.58,1432.70,1431.97,27.90,507.99,37.97,21.72,19.68,34.41,130.70,234.02,27.15,26.79,16.03,44.18,457.85,11.59,108.43,139.87,112.07,31.73,52.21,23.23
2020-06-25,76.21,1441.10,1441.33,28.19,510.02,37.98,21.26,19.27,33.87,130.57,235.68,26.71,26.53,16.05,44.17,465.91,11.68,110.19,140.40,111.36,31.37,52.55,22.63
2020-06-26,76.40,1362.54,1359.90,27.58,502.27,38.05,20.26,18.51,32.55,130.76,216.08,25.49,25.54,15.82,42.62,443.40,11.41,105.20,141.18,109.10,29.05,51.46,21.99
2020-06-29,75.50,1397.17,1394.97,28.37,509.22,38.34,21.23,19.35,33.05,130.52,220.64,26.68,26.57,16.55,44.29,447.24,11.57,105.96,137.79,111.52,29.49,52.95,22.71
2020-06-30,75.90,1418.05,1413.61,28.67,510.04,38.61,21.10,19.26,34.51,131.87,227.07,26.60,26.62,16.73,44.33,455.04,11.78,104.15,139.57,111.51,29.79,53.37,22.97
2020-07-01,78.03,1442.00,1438.04,28.36,521.91,39.32,21.07,19.25,34.63,135.04,237.55,26.71,26.69,16.64,46.02,485.64,12.00,106.13,144.11,113.01,30.81,52.93,23.25
2020-07-02,77.51,1469.93,1464.70,28.53,517.69,38.88,20.79,18.93,33.06,133.66,233.42,26.34,26.33,16.64,45.36,476.89,11.95,106.01,144.40,112.18,30.87,53.04,22.90
2020-07-06,78.67,1499.65,1495.70,28.92,526.29,39.94,21.24,19.22,33.50,134.09,240.28,26.28,26.31,16.93,45.46,493.81,12.09,106.78,145.68,114.43,32.34,53.48,23.34
2020-07-07,78.50,1489.92,1485.18,28.76,528.02,39.69,20.36,18.37,32.68,134.60,240.86,25.48,25.56,16.76,45.04,493.16,11.92,105.80,147.27,113.63,32.99,53.28,22.61
2020-07-08,79.28,1503.60,1496.00,28.89,528.31,39.36,20.22,18.19,31.97,135.43,243.58,25.09,25.18,16.58,46.06,502.78,11.77,106.61,147.82,116.66,35.41,53.61,22.58
2020-07-09,80.64,1518.66,1510.99,28.50,530.19,38.91,19.25,17.25,30.83,138.59,244.50,24.17,24.25,15.98,45.05,507.76,11.65,106.17,150.76,116.81,35.72,52.81,21.77
2020-07-10,81.27,1539.01,1541.74,29.07,537.92,40.12,20.23,18.08,31.87,140.62,245.07,25.11,25.18,16.55,46.44,548.73,11.88,107.05,153.91,119.34,35.40,53.34,22.59
2020-07-13,77.95,1512.23,1511.34,28.71,533.78,40.15,20.52,18.25,32.05,135.13,239.00,24.75,24.84,16.56,45.66,525.50,11.85,104.52,146.82,116.22,33.82,53.31,23.36
2020-07-14,79.77,1520.86,1520.58,28.91,542.95,40.79,20.65,18.45,32.49,138.35,239.73,24.82,24.92,16.92,46.41,524.88,12.35,105.39,151.05,118.66,34.38,54.27,23.89
2020-07-15,79.15,1516.88,1513.64,28.96,552.01,41.56,21.78,19.53,33.78,138.25,240.28,25.84,26.03,17.60,51.84,523.26,12.57,104.92,151.28,120.90,35.67,53.90,24.58
2020-07-16,79.37,1514.92,1518.00,29.32,558.03,41.74,22.02,19.70,33.23,137.87,240.93,25.95,26.18,17.75,50.85,527.39,12.68,104.49,150.31,119.43,35.28,54.61,25.12
2020-07-17,78.64,1516.85,1515.55,29.19,564.66,41.78,21.42,19.17,32.74,138.13,242.03,25.07,25.05,17.55,51.04,492.99,12.74,105.35,150.58,118.65,35.81,55.12,24.82
2020-07-20,81.16,1563.84,1565.72,28.80,565.51,41.55,20.77,18.51,32.50,141.34,245.42,24.56,24.61,17.02,49.21,502.41,12.58,106.14,154.70,117.79,37.06,54.70,24.11
2020-07-21,80.76,1555.92,1558.42,29.19,564.68,42.16,20.98,18.81,33.55,139.15,241.75,25.19,25.14,17.24,49.18,490.10,12.67,105.58,153.06,118.62,37.01,54.67,24.16
2020-07-22,81.10,1564.85,1568.49,29.10,565.12,42.16,21.11,18.91,33.55,138.12,239.87,25.70,25.66,17.55,48.99,489.82,12.77,104.93,154.05,119.03,36.94,54.58,24.49
2020-07-23,79.61,1516.75,1515.68,28.85,560.42,42.08,21.35,19.10,33.40,135.18,232.60,26.02,25.91,18.00,48.00,477.58,12.64,104.51,151.48,118.12,38.44,54.68,24.76
2020-07-24,79.99,1508.21,1511.87,28.53,561.72,42.94,21.15,18.93,33.36,135.06,230.71,26.44,26.27,18.09,47.92,480.45,12.63,104.93,156.02,117.61,37.54,55.66,24.38
2020-07-27,81.63,1529.43,1530.20,28.26,559.91,43.14,20.88,18.69,33.38,135.98,233.50,25.51,25.48,18.10,47.34,495.65,12.80,105.62,159.24,116.31,36.85,55.67,24.46
2020-07-28,80.72,1503.65,1500.34,28.65,561.41,42.80,20.78,18.61,33.13,134.60,230.12,25.53,25.50,17.95,47.29,488.51,12.63,104.52,156.41,116.18,36.61,56.27,24.16
2020-07-29,81.20,1523.51,1522.02,28.52,566.42,43.48,21.00,18.86,33.42,135.75,233.29,25.65,25.71,18.44,46.94,484.48,12.79,105.78,157.82,115.61,37.16,56.24,24.91
2020-07-30,81.70,1538.37,1531.45,28.53,563.44,43.25,21.15,18.92,32.84,138.41,234.50,25.61,25.67,17.95,46.47,485.80,12.82,105.48,159.56,115.66,36.72,56.10,25.43
2020-07-31,82.63,1487.95,1482.96,28.54,580.00,42.39,21.10,18.95,32.11,141.43,253.67,25.56,25.56,17.60,46.81,488.88,12.64,107.38,164.02,116.94,36.40,56.27,25.68
2020-08-03,84.79,1482.76,1474.45,28.58,589.70,42.47,21.34,19.13,33.96,142.17,251.96,26.14,26.03,17.96,46.67,498.62,12.92,106.88,167.69,116.35,36.39,56.04,25.33
2020-08-04,86.45,1473.30,1464.97,28.96,600.01,42.80,22.01,19.69,33.74,146.13,249.83,26.45,26.49,18.05,47.76,509.64,13.30,108.39,177.52,117.29,36.35,56.69,26.15
2020-08-05,84.32,1479.09,1473.61,28.80,598.26,41.89,21.12,19.08,34.07,145.99,249.12,24.52,24.64,18.23,47.64,502.11,13.20,107.90,176.02,127.61,36.79,56.33,25.61
2020-08-06,86.84,1504.95,1500.10,28.79,602.14,42.46,21.63,19.69,34.30,146.75,265.28,24.78,24.95,18.07,47.47,509.08,13.42,108.10,177.34,130.82,37.69,56.61,26.49
2020-08-07,82.47,1498.37,1494.49,28.97,601.87,42.40,20.98,19.30,34.17,143.80,268.44,24.47,24.68,17.95,47.65,494.73,14.25,115.09,174.96,129.93,37.14,57.30,25.82
2020-08-10,82.26,1496.82,1496.10,29.14,602.34,42.61,21.78,19.95,35.37,140.51,263.00,24.20,24.48,18.65,50.80,483.38,14.74,116.07,174.73,128.79,37.44,57.75,25.92
2020-08-11,79.12,1480.54,1480.32,29.14,590.48,42.58,22.48,20.73,35.23,135.52,256.13,24.46,24.73,18.82,51.69,466.93,14.79,113.59,167.11,130.49,37.28,57.28,26.12
2020-08-12,81.71,1507.24,1506.62,29.12,598.74,42.93,21.82,20.07,34.43,139.71,259.89,24.71,25.00,18.53,51.35,475.47,15.07,115.25,168.11,131.79,37.44,57.37,25.85
2020-08-13,81.29,1516.65,1518.45,28.86,604.22,42.98,21.97,20.30,35.08,141.58,261.30,25.36,25.48,18.32,51.30,481.33,15.19,115.37,171.28,130.96,37.82,57.29,26.29
2020-08-14,80.40,1504.63,1507.73,28.96,604.99,43.35,22.62,20.76,34.67,140.24,261.24,25.53,25.61,18.39,51.48,482.68,15.23,115.49,173.41,130.53,37.90,57.55,27.05
2020-08-17,81.99,1516.24,1517.98,28.80,604.97,43.11,22.09,20.31,35.00,140.26,261.16,25.35,25.50,18.12,50.89,482.35,15.02,116.87,175.21,129.37,37.97,57.54,26.82
2020-08-18,83.13,1555.78,1558.60,28.74,610.69,43.12,22.06,20.33,34.36,142.39,262.34,25.42,25.52,17.98,50.32,491.87,15.08,116.02,176.98,128.92,38.01,57.94,26.57
2020-08-19,81.98,1544.61,1547.53,28.69,611.66,42.91,22.22,20.39,34.05,141.67,262.59,25.64,25.71,17.89,51.56,484.53,15.12,115.14,172.63,127.77,38.89,57.81,26.91
2020-08-20,84.00,1576.25,1581.75,28.63,612.54,42.86,22.13,20.27,33.89,143.29,269.01,25.68,25.71,17.36,51.55,497.90,15.04,115.40,174.43,128.12,38.96,57.72,26.29
2020-08-21,83.21,1575.57,1580.42,28.65,613.96,42.66,21.99,20.04,33.53,141.02,267.01,25.79,25.79,17.05,51.12,492.31,14.51,115.01,173.14,127.44,39.26,57.75,26.12
2020-08-24,83.10,1585.15,1588.20,28.98,612.53,43.38,22.81,20.68,34.58,142.14,271.39,26.76,26.83,17.88,54.09,488.81,14.77,115.26,172.55,130.69,40.49,58.32,27.23
2020-08-25,83.62,1605.85,1608.22,28.85,609.75,43.00,22.86,20.68,34.20,142.02,280.82,26.68,26.74,17.68,53.68,490.58,14.89,115.41,173.02,129.79,40.55,58.17,27.16
2020-08-26,84.48,1644.13,1652.38,28.94,614.56,43.78,22.77,20.56,34.56,143.44,303.91,26.93,26.93,17.47,52.64,547.53,14.90,116.19,175.39,132.18,41.08,58.21,27.47
2020-08-27,83.90,1628.52,1634.33,28.85,614.29,44.11,22.86,20.61,34.71,141.58,293.22,27.34,27.41,17.94,57.26,526.27,14.96,115.24,172.67,133.73,40.39,58.18,27.85
2020-08-28,83.21,1639.43,1644.41,28.98,615.64,44.13,22.88,20.68,34.82,140.68,293.66,27.59,27.69,18.08,58.71,523.89,15.16,116.26,171.06,135.54,41.07,58.01,27.57
2020-08-31,83.52,1629.53,1634.18,28.76,615.61,44.38,22.07,19.97,35.52,139.28,293.20,27.63,27.57,17.56,56.80,529.56,15.02,116.68,171.19,131.87,40.58,58.02,27.44
2020-09-01,83.33,1655.08,1660.71,28.43,617.24,44.62,21.42,19.36,34.57,138.11,295.44,27.44,27.49,17.54,57.20,556.55,15.08,116.90,172.50,133.55,41.15,57.92,27.29
2020-09-02,83.45,1717.39,1728.28,28.66,622.45,44.74,21.81,19.68,35.50,139.37,302.50,27.88,27.99,17.75,57.90,552.84,15.14,118.88,172.83,135.39,43.67,59.26,27.89
2020-09-03,80.31,1629.51,1641.84,28.55,608.10,44.02,21.64,19.49,34.04,132.64,291.12,27.35,27.51,17.66,56.10,525.75,15.11,114.84,166.60,133.24,41.63,59.34,27.83
2020-09-04,79.01,1581.21,1591.04,28.39,604.02,44.01,22.81,20.44,33.78,129.96,282.73,27.66,27.76,17.64,57.58,516.05,14.85,114.29,161.71,131.99,39.87,59.21,28.32
2020-09-08,76.18,1523.60,1532.39,28.47,596.50,43.39,22.50,20.39,33.03,124.13,271.16,27.69,27.84,17.27,57.81,507.02,14.54,111.57,156.22,134.20,38.19,58.70,28.28
2020-09-09,79.59,1547.23,1556.96,28.34,613.28,44.17,23.06,20.92,33.17,128.53,273.72,28.20,28.29,17.01,57.24,500.19,15.02,113.20,158.59,133.36,39.56,58.78,28.28
2020-09-10,79.09,1526.05,1532.02,27.89,604.06,43.60,23.45,21.15,32.09,127.09,268.09,28.19,28.15,16.75,56.93,480.67,14.74,111.72,154.32,133.22,38.95,58.28,28.86
2020-09-11,77.97,1515.76,1520.72,27.98,601.52,44.24,22.83,20.69,32.10,125.85,266.61,28.14,28.14,17.11,57.14,482.03,14.96,111.58,153.53,131.75,38.93,58.53,28.84
2020-09-14,79.12,1508.83,1519.28,28.12,609.70,44.84,23.77,21.59,32.66,126.01,266.15,28.66,28.70,17.96,58.66,476.26,15.21,112.27,156.48,131.25,38.77,59.05,29.53
2020-09-15,81.75,1535.12,1541.44,28.10,622.55,46.02,23.82,21.62,32.74,128.16,272.42,28.61,28.64,17.85,58.85,495.99,15.32,115.93,160.59,131.24,39.09,59.33,29.93
2020-09-16,79.99,1512.09,1520.90,28.21,630.07,46.36,24.27,22.13,33.24,126.57,263.52,29.34,29.46,18.31,59.97,483.86,15.11,113.76,157.07,132.09,39.60,59.10,30.47
2020-09-17,78.77,1487.04,1495.53,28.05,620.31,45.14,24.20,22.00,32.04,125.09,254.82,28.63,28.77,18.09,58.56,470.20,15.21,111.91,159.45,130.22,39.35,59.32,30.06
2020-09-18,80.09,1451.09,1459.99,27.91,625.25,44.83,23.88,21.79,31.06,125.73,252.53,27.96,28.00,17.63,56.99,469.96,15.64,110.72,158.49,128.63,40.15,59.08,29.96
2020-09-21,81.41,1430.14,1431.16,27.62,614.34,44.25,22.42,20.40,30.00,128.12,248.15,26.78,26.89,16.74,53.16,487.35,14.57,110.57,164.34,125.41,39.90,58.36,28.79
2020-09-22,82.65,1459.82,1465.46,27.51,633.05,45.75,22.33,20.21,30.13,130.85,254.75,26.77,26.95,16.49,53.11,491.17,14.74,112.39,166.22,127.21,42.73,58.56,29.21
2020-09-23,80.13,1409.39,1415.21,26.89,616.35,44.93,21.12,19.12,28.60,128.25,249.02,25.91,25.98,16.02,51.34,470.61,14.24,109.00,162.31,123.28,45.33,57.67,28.63
2020-09-24,79.69,1422.86,1428.29,27.06,611.45,45.26,21.32,19.19,28.58,129.15,249.53,26.20,26.22,16.10,50.91,473.08,14.02,110.55,163.29,122.49,43.14,57.95,28.95
2020-09-25,80.98,1439.06,1444.96,27.06,614.23,45.71,21.33,19.20,28.55,131.02,254.82,26.70,26.78,16.68,53.24,482.88,14.10,112.02,165.78,124.00,43.84,58.14,29.33
2020-09-28,81.95,1458.66,1464.52,27.38,628.23,46.31,21.95,19.73,29.88,132.10,256.82,27.84,27.90,16.86,54.41,490.65,14.34,114.24,167.46,125.99,44.15,58.11,29.64
2020-09-29,80.78,1466.02,1469.33,27.31,626.50,45.76,21.75,19.47,29.65,129.85,261.79,27.77,27.82,16.43,53.29,493.48,13.89,113.52,164.34,125.40,44.74,58.00,28.76
2020-09-30,80.95,1465.60,1469.60,27.51,624.34,45.82,21.77,19.60,29.03,130.24,261.90,27.83,27.97,16.48,53.88,500.03,14.02,114.36,165.22,124.08,44.50,58.24,27.82
2020-10-01,82.68,1487.90,1490.09,27.49,635.11,46.00,21.51,19.36,28.78,132.60,266.63,28.02,28.21,16.58,53.74,527.51,14.18,115.73,166.11,123.31,46.70,58.20,27.49
2020-10-02,78.30,1455.60,1458.42,27.67,620.23,44.72,21.50,19.39,28.55,128.90,259.94,28.08,28.17,17.22,54.73,503.06,14.22,113.41,160.15,122.55,46.12,58.00,27.78
2020-10-05,79.99,1482.83,1486.02,27.66,633.98,45.37,21.91,19.72,28.41,130.55,264.65,28.71,28.89,17.42,54.56,520.65,14.34,114.80,164.76,123.37,47.31,58.41,28.20
2020-10-06,78.30,1451.02,1453.44,27.70,620.89,44.31,21.52,19.34,27.43,124.67,258.66,27.92,28.12,17.28,54.21,505.87,14.32,112.45,162.20,120.93,45.60,58.21,28.26
2020-10-07,78.47,1459.14,1460.29,27.79,623.73,44.76,22.19,19.99,27.50,124.84,258.12,28.97,29.11,17.83,54.82,534.66,14.23,114.22,160.96,122.91,45.87,58.36,28.66
2020-10-08,77.80,1483.43,1485.93,28.11,629.08,45.09,22.77,20.47,27.58,125.82,263.76,29.56,29.63,18.13,56.27,531.79,14.44,115.49,160.42,123.09,46.01,58.56,29.41
2020-10-09,78.21,1510.45,1515.22,27.83,635.64,44.65,22.24,19.97,27.33,127.28,264.45,29.19,29.20,18.15,56.83,539.44,14.25,117.23,161.64,124.98,45.90,58.70,28.73
2020-10-12,81.06,1564.59,1569.15,27.64,651.72,45.78,22.34,20.05,28.39,130.71,275.75,28.94,29.13,18.34,55.84,539.81,14.21,120.07,167.14,124.97,48.25,58.92,28.14
2020-10-13,81.98,1567.07,1571.68,27.27,649.95,45.68,21.57,19.35,28.49,132.76,276.14,27.23,27.47,17.73,54.69,554.09,14.31,121.57,169.16,128.96,47.00,58.73,27.26
2020-10-14,81.90,1563.44,1568.08,27.01,638.62,45.07,20.93,18.78,28.06,132.57,271.82,26.93,27.13,17.87,54.36,541.45,14.18,116.67,168.94,126.59,45.98,57.81,27.16
2020-10-15,80.35,1555.47,1559.13,26.97,636.89,44.90,20.97,18.92,27.64,131.17,266.72,26.93,27.20,17.76,54.37,541.94,13.97,115.30,168.03,127.36,46.03,57.54,27.64
2020-10-16,80.62,1567.70,1573.01,26.85,633.92,45.35,20.96,18.98,27.66,131.74,265.93,26.86,27.12,18.06,54.60,530.79,14.06,114.96,168.22,126.81,45.81,57.44,27.75
2020-10-19,80.08,1529.95,1534.61,26.41,617.66,44.13,20.20,18.27,26.56,129.70,261.40,26.02,26.25,17.54,53.97,530.72,13.77,112.75,165.53,124.23,45.82,56.69,26.95
2020-10-20,80.14,1551.08,1555.93,26.29,608.26,44.07,20.25,18.32,27.06,127.19,267.56,26.05,26.18,17.80,55.64,525.42,13.85,113.07,164.44,124.95,46.35,56.64,27.27
2020-10-21,81.94,1585.99,1593.31,26.26,605.33,44.32,20.72,18.84,26.83,127.48,278.73,26.57,26.75,18.49,55.29,489.05,13.95,112.42,164.55,126.63,50.24,56.15,28.28
2020-10-22,80.77,1606.66,1615.33,27.79,599.91,44.90,21.18,19.08,26.95,126.75,278.12,27.46,27.41,18.94,56.83,485.23,13.92,111.64,163.29,127.56,50.28,56.72,28.90
2020-10-23,81.04,1632.98,1641.00,27.34,593.28,44.85,21.10,19.11,27.24,126.60,284.79,27.08,26.93,19.12,57.16,488.28,13.98,112.38,164.43,128.35,50.44,57.35,29.08
2020-10-26,80.49,1584.29,1590.45,26.90,582.13,43.57,20.52,18.56,26.25,126.51,277.11,26.41,26.18,18.79,54.53,488.24,13.65,111.78,165.05,124.06,49.00,57.20,28.56
2020-10-27,80.96,1598.88,1604.26,26.45,583.65,43.24,20.10,18.23,26.00,126.45,283.29,26.18,26.00,18.64,51.85,488.93,13.43,112.82,167.36,123.31,51.27,56.77,28.02
2020-10-28,79.01,1510.80,1516.62,26.04,572.58,41.79,19.27,17.44,24.81,125.43,267.67,25.31,25.02,17.63,49.40,486.24,12.97,109.80,164.39,118.47,48.53,55.71,27.61
2020-10-29,77.77,1556.88,1567.24,26.29,576.00,42.86,19.74,17.82,25.40,123.74,280.83,25.57,25.39,18.11,49.67,504.21,13.09,109.51,162.77,121.54,52.43,56.16,27.94
2020-10-30,75.73,1616.11,1621.01,26.55,603.82,42.05,20.24,18.32,25.49,119.67,263.11,26.52,26.14,17.89,48.80,475.74,13.13,109.57,154.92,121.25,41.36,56.39,28.38
2020-11-02,76.40,1624.32,1626.03,26.86,588.43,41.21,21.12,19.13,25.82,119.65,261.36,27.40,26.89,18.71,50.23,484.12,13.29,110.39,154.03,120.13,39.47,57.09,29.40
2020-11-03,76.26,1645.66,1650.21,26.98,591.99,42.43,21.12,19.20,26.29,120.58,265.30,27.04,26.70,19.13,53.34,487.22,13.50,111.12,158.88,124.02,41.73,57.14,29.93
2020-11-04,79.37,1745.85,1749.13,26.57,634.47,43.50,20.53,18.68,26.51,125.14,287.38,25.63,25.43,18.69,54.73,496.95,13.54,116.02,163.72,125.07,42.76,56.61,29.57
2020-11-05,80.14,1762.50,1763.37,27.03,647.36,44.15,21.43,19.36,27.39,128.16,294.68,26.61,26.37,19.31,56.43,513.76,14.00,117.26,168.68,126.96,43.71,57.53,31.08
2020-11-06,78.81,1759.73,1761.75,26.96,644.49,44.33,20.93,18.88,27.71,119.03,293.41,25.95,25.60,18.78,56.04,514.73,15.16,123.56,175.19,127.46,43.12,57.91,29.10
2020-11-09,75.41,1761.42,1763.00,27.81,613.20,46.97,22.12,20.11,28.05,116.81,278.77,26.25,26.19,20.85,64.36,470.50,15.67,122.78,159.99,142.59,43.19,59.21,28.85
2020-11-10,75.12,1737.72,1740.39,28.35,626.88,47.55,22.92,20.73,28.88,118.77,272.43,26.85,26.70,21.18,65.26,480.24,16.27,121.72,154.89,142.11,42.41,60.45,29.87
2020-11-11,76.55,1747.23,1752.71,28.23,636.92,47.45,22.44,20.32,30.35,119.62,276.48,27.46,27.15,20.54,63.69,490.76,17.20,125.15,161.57,137.82,43.63,60.35,30.00
2020-11-12,76.71,1742.82,1749.84,27.95,637.96,47.76,21.80,19.69,30.13,119.16,275.08,25.64,25.45,20.25,62.24,486.77,16.39,126.81,160.22,135.52,42.81,60.15,29.05
2020-11-13,77.55,1772.26,1777.02,28.41,647.19,48.78,23.12,20.90,31.54,120.64,276.95,26.64,26.21,20.92,66.08,482.84,16.98,128.23,161.83,138.36,43.48,60.41,30.00
2020-11-16,77.44,1774.03,1781.38,28.47,641.41,49.31,24.07,21.82,32.94,118.44,278.96,27.18,26.75,21.40,68.32,479.10,17.39,128.65,162.39,144.67,42.73,60.25,31.68
2020-11-17,77.11,1761.66,1770.15,28.53,641.51,49.55,24.30,22.00,34.05,118.36,275.00,28.16,27.65,21.66,68.78,480.63,17.68,129.00,162.20,144.50,42.85,60.11,32.07
2020-11-18,75.50,1740.64,1746.78,28.12,642.44,48.92,24.50,22.03,33.50,116.68,271.97,27.66,27.13,21.16,67.09,481.79,17.55,127.85,161.56,143.90,43.33,59.68,32.48
2020-11-19,75.93,1758.57,1763.92,27.79,650.54,49.25,25.03,22.53,33.96,119.98,272.94,27.71,27.27,21.35,66.91,484.67,17.55,129.19,165.58,141.72,43.62,59.57,33.20
2020-11-20,76.81,1736.38,1742.19,27.83,655.41,48.95,25.49,22.89,33.99,121.71,269.70,27.83,27.44,21.41,66.31,488.24,17.52,129.68,170.05,141.07,44.68,59.40,33.76
2020-11-23,75.92,1727.56,1734.86,28.12,645.04,49.58,26.50,23.79,35.13,121.70,268.43,28.53,28.04,21.84,68.30,476.62,17.90,127.88,171.19,145.98,44.94,59.59,34.39
2020-11-24,75.23,1763.90,1768.88,28.72,650.44,52.10,27.20,24.47,36.43,120.09,276.92,29.48,29.21,22.97,69.31,482.88,18.17,128.06,169.83,151.49,45.23,60.00,34.28
2020-11-25,76.51,1764.13,1771.43,28.49,651.40,51.56,27.30,24.41,36.16,121.35,275.59,29.30,28.96,22.85,68.29,485.00,18.00,128.74,173.98,149.09,46.43,59.77,34.59
2020-11-27,78.14,1787.02,1793.19,28.53,642.80,51.51,27.48,24.55,35.91,124.00,277.81,29.16,28.73,22.55,67.23,491.36,17.71,131.90,176.41,147.13,46.59,59.94,34.83
2020-11-30,79.48,1754.40,1760.74,28.25,651.99,50.01,26.91,24.02,35.87,127.58,276.97,28.84,28.38,22.28,65.65,490.70,17.65,132.94,180.51,148.01,46.51,59.77,35.04
2020-12-01,79.93,1795.36,1798.10,28.37,662.25,50.79,27.68,24.66,36.14,127.24,286.55,30.14,29.70,22.79,68.11,504.58,18.07,133.73,180.06,149.44,46.67,59.94,36.11
2020-12-02,79.15,1824.97,1827.95,28.58,667.17,50.82,28.37,25.24,36.98,129.54,287.52,30.60,30.05,23.20,69.90,503.38,18.39,133.14,181.30,153.61,47.23,60.71,36.12
2020-12-03,78.79,1821.84,1826.77,28.72,670.43,51.36,28.24,25.12,37.17,128.38,281.85,30.32,29.77,23.69,69.22,497.52,18.57,131.19,180.76,153.24,47.79,61.09,36.34
2020-12-04,80.88,1823.76,1827.99,29.03,670.74,51.45,28.48,25.22,36.44,128.69,279.70,29.84,29.25,23.96,70.00,498.31,18.68,131.80,180.73,154.14,47.73,60.90,36.70
2020-12-07,82.27,1817.03,1819.48,29.12,680.76,51.69,28.80,25.42,36.70,130.84,285.58,29.68,29.31,23.84,69.93,515.78,18.50,132.96,183.39,153.68,47.90,60.70,36.57
2020-12-08,83.63,1811.33,1818.55,30.27,663.37,51.18,28.09,24.83,36.35,132.15,283.40,29.25,28.90,23.66,69.89,512.66,18.38,133.15,183.60,153.72,47.43,60.80,36.40
2020-12-09,82.58,1777.86,1784.13,30.91,644.08,51.03,28.50,25.18,36.13,133.17,277.92,29.24,28.73,23.70,70.26,493.60,18.27,131.12,183.68,154.43,47.23,60.81,36.19
2020-12-10,83.11,1767.65,1775.33,30.16,658.04,50.25,28.79,25.48,36.21,134.68,277.12,29.11,28.68,23.64,72.33,501.09,18.35,130.56,187.82,154.69,51.21,59.87,35.63
2020-12-11,83.68,1774.80,1781.77,30.47,651.76,50.70,28.93,25.48,36.01,135.80,273.55,29.32,28.72,23.92,70.93,503.22,17.96,131.23,190.21,175.72,51.44,59.71,35.36
2020-12-14,85.94,1752.26,1760.06,30.02,649.67,50.76,28.65,25.21,35.03,137.54,274.19,28.78,28.34,23.70,70.35,522.42,17.75,129.36,195.20,169.30,52.02,59.34,34.67
2020-12-15,86.92,1761.08,1767.77,30.05,646.28,51.28,28.72,25.36,35.68,140.66,275.55,28.58,28.21,24.19,73.17,519.78,18.09,130.00,194.70,173.94,52.82,59.91,35.14
2020-12-16,88.22,1757.19,1763.00,29.76,642.43,51.20,28.79,25.32,31.51,141.60,275.67,28.45,28.11,24.10,72.98,524.83,17.77,129.81,195.12,173.12,54.03,59.28,35.89
2020-12-17,88.46,1740.51,1747.90,29.11,653.98,51.13,28.74,25.31,31.41,139.85,274.48,28.54,28.16,23.80,73.98,532.90,17.71,130.01,197.40,173.55,54.63,59.37,36.20
2020-12-18,90.37,1726.22,1731.01,28.89,652.00,50.67,27.80,24.52,30.49,142.61,276.40,28.16,27.79,23.94,73.43,534.45,17.35,131.92,203.39,172.89,55.87,59.82,35.26
2020-12-21,88.81,1734.56,1739.37,28.51,654.69,50.14,27.37,24.02,29.77,141.01,272.79,27.72,27.39,23.42,72.18,528.91,17.65,130.22,201.77,170.69,54.64,58.86,34.85
2020-12-22,89.42,1720.22,1723.50,27.91,641.10,49.79,27.21,23.86,28.88,139.43,267.09,27.27,26.98,23.06,72.01,527.33,17.64,132.25,201.86,170.45,54.91,58.37,34.89
